[-27.3125, -62.25, 13.4375]
[-24.625, 35.6875, 6.5625]
[-24.625, 35.6875, 6.5625]
[-18.625, 31.9375, 3.0625]
[-18.625, 31.9375, 3.0625]
[-9.9375, 21.0, 2.625]
[-9.9375, 21.0, 2.625]
[0.8125, 8.1875, 6.1875]
[0.8125, 8.1875, 6.1875]
[1.6875, -3.75, 5.3125]
[1.6875, -3.75, 5.3125]
[4.3125, -9.5, 4.9375]
[4.3125, -9.5, 4.9375]
[5.3125, -11.125, 3.25]
[5.3125, -11.125, 3.25]
[3.0625, -7.875, 1.8125]
[1.1875, -6.6875, 1.375]
[1.1875, -6.6875, 1.375]
[1.1875, -6.6875, 1.375]
[0.1875, -6.0625, -0.125]
[0.1875, -6.0625, -0.125]
[-2.125, -5.875, -1.1875]
[-5.875, -4.0, -1.25]
[-5.875, -4.0, -1.25]
[-2.125, -1.125, 0.5625]
[-2.125, -1.125, 0.5625]
[2.875, 1.0, 3.4375]
[2.875, 1.0, 3.4375]
[1.3125, 0.5, 3.25]
[1.3125, 0.5, 3.25]
[-0.6875, -0.3125, 2.1875]
[-0.6875, -0.3125, 2.1875]
[0.375, -2.9375, 1.3125]
[0.375, -2.9375, 1.3125]
[0.375, -2.9375, 1.3125]
[2.375, -3.125, 1.0625]
[3.6875, -3.0, 1.5625]
[3.6875, -3.0, 1.5625]
[4.125, -3.875, 2.3125]
[4.125, -3.875, 2.3125]
[4.125, -3.875, 2.3125]
[4.4375, -4.5625, 2.5625]
[5.25, -5.875, 2.625]
[5.25, -5.875, 2.625]
[7.9375, -7.0625, 3.4375]
[7.9375, -7.0625, 3.4375]
[13.25, -7.375, 3.25]
[13.25, -7.375, 3.25]
[17.4375, -7.6875, 2.5]
[17.4375, -7.6875, 2.5]
[20.5, -8.8125, 1.375]
[20.5, -8.8125, 1.375]
[26.0, -6.9375, 2.6875]
[26.0, -6.9375, 2.6875]
[46.1875, 4.25, 8.75]
[46.1875, 4.25, 8.75]
[80.3125, 29.3125, 20.3125]
[80.3125, 29.3125, 20.3125]
[102.3125, 63.125, 26.375]
[102.3125, 63.125, 26.375]
[113.1875, 97.5625, 29.5]
[113.1875, 97.5625, 29.5]
[128.4375, 134.1875, 34.9375]
[128.4375, 134.1875, 34.9375]
[141.0625, 166.25, 44.75]
[141.0625, 166.25, 44.75]
[163.9375, 195.1875, 58.5625]
[163.9375, 195.1875, 58.5625]
[188.375, 219.4375, 67.0]
[188.375, 219.4375, 67.0]
[209.125, 236.6875, 67.875]
[209.125, 236.6875, 67.875]
[223.125, 249.375, 65.6875]
[223.125, 249.375, 65.6875]
[210.3125, 246.75, 60.0]
[210.3125, 246.75, 60.0]
[210.3125, 246.75, 60.0]
[200.1875, 236.0, 59.0625]
[225.6875, 230.625, 55.0]
[225.6875, 230.625, 55.0]
[213.375, 217.75, 45.5]
[213.375, 217.75, 45.5]
[188.25, 193.75, 37.5]
[188.25, 193.75, 37.5]
[171.9375, 160.375, 43.125]
[171.9375, 160.375, 43.125]
[149.875, 130.9375, 48.25]
[149.875, 130.9375, 48.25]
[132.75, 106.0, 48.0]
[132.75, 106.0, 48.0]
[119.0625, 79.5625, 41.875]
[119.0625, 79.5625, 41.875]
[104.75, 53.25, 38.25]
[104.75, 53.25, 38.25]
[89.625, 32.8125, 33.3125]
[89.625, 32.8125, 33.3125]
[75.75, 25.4375, 23.8125]
[75.75, 25.4375, 23.8125]
[63.6875, 30.0, 6.5]
[63.6875, 30.0, 6.5]
[56.5625, 37.0, -16.9375]
[56.5625, 37.0, -16.9375]
[38.1875, 54.9375, -47.25]
[11.8125, 84.8125, -92.5]
[11.8125, 84.8125, -92.5]
[11.8125, 84.8125, -92.5]
[0.0, 119.75, -145.1875]
[-22.25, 141.0625, -194.25]
[-22.25, 141.0625, -194.25]
[-49.8125, 142.0, -233.5]
[-49.8125, 142.0, -233.5]
[-105.4375, 138.125, -263.75]
[-105.4375, 138.125, -263.75]
[-145.0, 146.875, -283.5625]
[-145.0, 146.875, -283.5625]
[-174.4375, 148.5625, -261.125]
[-174.4375, 148.5625, -261.125]
[-194.5, 154.0, -212.875]
[-194.5, 154.0, -212.875]
[-161.75, 152.0, -162.0625]
[-161.75, 152.0, -162.0625]
[-172.5, 119.375, -120.0]
[-172.5, 119.375, -120.0]
[-172.5, 119.375, -120.0]
[-200.875, 75.0625, -70.125]
[-162.0, 26.9375, -48.625]
[-162.0, 26.9375, -48.625]
[-44.875, -23.3125, -36.75]
[-44.875, -23.3125, -36.75]
[48.125, -69.9375, 13.9375]
[48.125, -69.9375, 13.9375]
[64.25, -120.6875, 76.375]
[64.25, -120.6875, 76.375]
[55.5, -165.5625, 122.5625]
[55.5, -165.5625, 122.5625]
[45.8125, -196.9375, 148.0625]
[68.9375, -221.8125, 164.25]
[68.9375, -221.8125, 164.25]
[68.9375, -221.8125, 164.25]
[91.375, -218.5625, 173.0625]
[91.375, -218.5625, 173.0625]
[60.3125, -204.375, 173.3125]
[60.3125, -204.375, 173.3125]
[64.625, -193.4375, 166.75]
[64.625, -193.4375, 166.75]
[75.6875, -177.1875, 159.0625]
[61.1875, -167.875, 142.1875]
[61.1875, -167.875, 142.1875]
[-2.0625, -191.5625, 130.375]
[-2.0625, -191.5625, 130.375]
[-67.1875, -227.8125, 125.125]
[-67.1875, -227.8125, 125.125]
[-67.1875, -227.8125, 125.125]
[-110.875, -228.4375, 92.5625]
[-116.0, -199.0, 44.9375]
[-116.0, -199.0, 44.9375]
[-80.3125, -163.4375, 0.8125]
[-80.3125, -163.4375, 0.8125]
[-78.3125, -153.0, -36.25]
[-108.5, -158.25, -55.5]
[-108.5, -158.25, -55.5]
[-149.9375, -164.625, -60.25]
[-149.9375, -164.625, -60.25]
[-149.9375, -164.625, -60.25]
[-159.4375, -164.5, -68.625]
[-158.0625, -156.375, -69.8125]
[-158.0625, -156.375, -69.8125]
[-143.0, -146.125, -72.4375]
[-143.0, -146.125, -72.4375]
[-132.9375, -143.1875, -74.6875]
[-132.9375, -143.1875, -74.6875]
[-136.5625, -145.875, -75.8125]
[-136.5625, -145.875, -75.8125]
[-136.5625, -145.875, -75.8125]
[-126.8125, -147.5, -68.3125]
[-123.375, -146.125, -59.5625]
[-123.375, -146.125, -59.5625]
[-124.9375, -136.375, -55.875]
[-124.9375, -136.375, -55.875]
[-107.0, -118.8125, -51.5625]
[-107.0, -118.8125, -51.5625]
[-77.4375, -101.875, -41.125]
[-77.4375, -101.875, -41.125]
[-72.3125, -90.6875, -40.1875]
[-72.3125, -90.6875, -40.1875]
[-90.875, -85.25, -39.875]
[-90.875, -85.25, -39.875]
[-89.0625, -68.625, -31.3125]
[-89.0625, -68.625, -31.3125]
[-61.875, -48.125, -19.0625]
[-61.875, -48.125, -19.0625]
[-53.25, -37.875, -16.25]
[-53.25, -37.875, -16.25]
[-62.0, -31.875, -15.3125]
[-62.0, -31.875, -15.3125]
[-62.0, -31.875, -15.3125]
[-67.875, -26.0625, -11.625]
[-58.75, -16.125, -4.9375]
[-58.75, -16.125, -4.9375]
[-40.6875, -7.5625, 1.25]
[-40.6875, -7.5625, 1.25]
[-32.625, -0.4375, 1.875]
[-32.625, -0.4375, 1.875]
[-36.0, 7.6875, -1.125]
[-36.0, 7.6875, -1.125]
[-35.625, 14.3125, -1.3125]
[-32.5625, 12.1875, 0.8125]
[-32.5625, 12.1875, 0.8125]
[-32.5625, 12.1875, 0.8125]
[-23.1875, 4.375, 1.3125]
[-15.75, -3.5, 0.1875]
[-15.75, -3.5, 0.1875]
[-14.125, -11.25, 0.0]
[-14.125, -11.25, 0.0]
[-15.1875, -14.5, 3.125]
[-15.1875, -14.5, 3.125]
[-15.1875, -14.5, 3.125]
[-11.0625, -4.25, 4.5]
[-11.0625, -4.25, 4.5]
[-10.3125, 9.5, 1.875]
[-10.3125, 9.5, 1.875]
[-13.3125, 8.8125, 0.125]
[-14.5, 3.4375, 0.8125]
[-14.5, 3.4375, 0.8125]
[-10.375, 0.8125, -0.125]
[-3.75, 1.625, 0.4375]
[-3.75, 1.625, 0.4375]
[-3.75, 1.625, 0.4375]
[3.5625, 3.5, 3.0625]
[5.3125, 1.5625, 4.0]
[5.3125, 1.5625, 4.0]
[5.3125, 1.5625, 4.0]
[3.75, -2.4375, 3.0]
[3.75, -2.4375, 3.0]
[5.625, -4.0, 1.25]
[6.875, -5.4375, 1.25]
[6.875, -5.4375, 1.25]
[6.875, -5.4375, 1.25]
[7.125, -5.1875, 2.125]
[7.125, -5.1875, 2.125]
[11.0625, -7.0625, 2.3125]
[13.0, -9.0, 1.4375]
[13.0, -9.0, 1.4375]
[16.3125, -9.5, 0.75]
[16.3125, -9.5, 0.75]
[16.3125, -9.5, 0.75]
[19.25, -9.75, -0.4375]
[19.25, -9.75, -0.4375]
[22.25, -8.6875, 0.3125]
[22.25, -8.6875, 0.3125]
[43.75, 6.625, 2.1875]
[62.5, 46.125, 14.6875]
[62.5, 46.125, 14.6875]
[66.125, 108.75, 21.75]
[66.125, 108.75, 21.75]
[80.375, 174.5, 31.5625]
[80.375, 174.5, 31.5625]
[98.875, 214.25, 39.0]
[98.875, 214.25, 39.0]
[78.875, 233.875, 44.375]
[78.875, 233.875, 44.375]
[79.875, 246.625, 55.6875]
[79.875, 246.625, 55.6875]
[79.875, 246.625, 55.6875]
[119.125, 259.4375, 70.75]
[177.5625, 271.0, 74.75]
[177.5625, 271.0, 74.75]
[204.5625, 271.875, 57.0]
[204.5625, 271.875, 57.0]
[204.5625, 271.875, 57.0]
[196.1875, 262.3125, 50.5]
[197.75, 255.8125, 47.5]
[197.75, 255.8125, 47.5]
[206.6875, 233.25, 40.0625]
[206.6875, 233.25, 40.0625]
[206.6875, 233.25, 40.0625]
[199.5, 202.375, 35.125]
[199.5, 202.375, 35.125]
[175.1875, 180.3125, 31.5]
[175.9375, 159.0, 29.0]
[175.9375, 159.0, 29.0]
[169.1875, 133.875, 31.5]
[169.1875, 133.875, 31.5]
[169.1875, 133.875, 31.5]
[148.5, 105.1875, 30.5625]
[127.1875, 79.5625, 27.875]
[127.1875, 79.5625, 27.875]
[106.5, 61.5, 24.375]
[106.5, 61.5, 24.375]
[106.5, 61.5, 24.375]
[97.25, 40.125, 20.75]
[89.5625, 21.75, 18.8125]
[89.5625, 21.75, 18.8125]
[63.25, 4.125, 14.6875]
[63.25, 4.125, 14.6875]
[63.25, 4.125, 14.6875]
[45.3125, -4.9375, 8.875]
[36.5625, -0.375, -0.9375]
[36.5625, -0.375, -0.9375]
[38.0, 13.0625, -18.8125]
[38.0, 13.0625, -18.8125]
[38.0, 13.0625, -18.8125]
[24.875, 30.625, -50.375]
[8.25, 54.5, -90.375]
[8.25, 54.5, -90.375]
[8.125, 82.0, -136.9375]
[8.125, 82.0, -136.9375]
[8.125, 82.0, -136.9375]
[-9.4375, 101.25, -186.3125]
[-53.25, 105.8125, -233.6875]
[-53.25, 105.8125, -233.6875]
[-91.8125, 106.5625, -254.75]
[-91.8125, 106.5625, -254.75]
[-91.8125, 106.5625, -254.75]
[-136.375, 96.5, -253.5]
[-136.375, 96.5, -253.5]
[-196.125, 73.6875, -234.8125]
[-220.1875, 56.875, -187.5]
[-220.1875, 56.875, -187.5]
[-197.875, 71.5625, -122.8125]
[-197.875, 71.5625, -122.8125]
[-186.3125, 79.6875, -64.5625]
[-186.3125, 79.6875, -64.5625]
[-186.3125, 79.6875, -64.5625]
[-149.625, 45.625, -10.125]
[-54.375, -16.4375, 43.25]
[-54.375, -16.4375, 43.25]
[38.5, -80.0625, 83.8125]
[38.5, -80.0625, 83.8125]
[64.0, -123.25, 128.875]
[64.0, -123.25, 128.875]
[76.125, -138.25, 170.8125]
[76.125, -138.25, 170.8125]
[80.5, -146.6875, 197.0]
[80.5, -146.6875, 197.0]
[69.3125, -159.5, 213.8125]
[69.3125, -159.5, 213.8125]
[56.4375, -155.1875, 215.0]
[56.4375, -155.1875, 215.0]
[64.875, -125.1875, 192.5625]
[95.3125, -85.375, 157.125]
[95.3125, -85.375, 157.125]
[95.3125, -85.375, 157.125]
[113.875, -54.875, 119.5625]
[102.6875, -33.6875, 91.6875]
[102.6875, -33.6875, 91.6875]
[61.1875, -12.5, 54.8125]
[61.1875, -12.5, 54.8125]
[9.125, 12.375, 6.625]
[9.125, 12.375, 6.625]
[-11.3125, 45.75, -45.375]
[-11.3125, 45.75, -45.375]
[-20.8125, 76.0625, -96.4375]
[-20.8125, 76.0625, -96.4375]
[-32.4375, 98.3125, -142.5]
[-32.4375, 98.3125, -142.5]
[-52.6875, 105.375, -174.75]
[-52.6875, 105.375, -174.75]
[-99.1875, 100.8125, -192.25]
[-99.1875, 100.8125, -192.25]
[-138.9375, 95.3125, -190.1875]
[-138.9375, 95.3125, -190.1875]
[-111.5, 95.5, -162.5625]
[-111.5, 95.5, -162.5625]
[-68.5, 77.1875, -121.8125]
[-68.5, 77.1875, -121.8125]
[-71.5, 40.4375, -82.0625]
[-71.5, 40.4375, -82.0625]
[-60.9375, -16.9375, -45.6875]
[-60.9375, -16.9375, -45.6875]
[-46.6875, -83.3125, -20.75]
[-46.6875, -83.3125, -20.75]
[-43.6875, -147.6875, -9.625]
[-43.6875, -147.6875, -9.625]
[-41.75, -200.5625, -1.25]
[-63.9375, -249.875, -0.875]
[-63.9375, -249.875, -0.875]
[-63.9375, -249.875, -0.875]
[-117.0625, -293.25, -2.75]
[-155.875, -323.625, -21.75]
[-155.875, -323.625, -21.75]
[-176.3125, -347.125, -40.4375]
[-176.3125, -347.125, -40.4375]
[-178.625, -344.25, -60.0]
[-178.625, -344.25, -60.0]
[-189.4375, -341.5, -87.625]
[-189.4375, -341.5, -87.625]
[-180.3125, -324.125, -110.0]
[-180.3125, -324.125, -110.0]
[-129.625, -316.375, -128.6875]
[-129.625, -316.375, -128.6875]
[-69.1875, -313.3125, -124.25]
[-69.1875, -313.3125, -124.25]
[-23.6875, -302.1875, -106.125]
[-23.6875, -302.1875, -106.125]
[3.9375, -276.3125, -71.75]
[3.9375, -276.3125, -71.75]
[-7.4375, -226.6875, -49.0]
[-7.4375, -226.6875, -49.0]
[-13.3125, -167.875, -33.125]
[-13.3125, -167.875, -33.125]
[10.5625, -127.5625, -20.3125]
[10.5625, -127.5625, -20.3125]
[12.125, -105.5625, -9.125]
[-4.875, -86.375, -8.5625]
[-4.875, -86.375, -8.5625]
[-4.875, -86.375, -8.5625]
[-14.0, -60.875, -11.9375]
[-14.0, -60.875, -11.9375]
[-16.375, -49.9375, -8.875]
[-16.375, -49.9375, -8.875]
[-25.875, -37.9375, -0.125]
[4.0625, -10.125, 1.875]
[4.0625, -10.125, 1.875]
[-8.3125, 3.1875, 3.875]
[-8.3125, 3.1875, 3.875]
[-8.3125, 3.1875, 3.875]
[-22.5625, -0.0625, 10.6875]
[-22.5625, -0.0625, 10.6875]
[5.4375, 7.0625, 14.0]
[5.4375, 7.0625, 14.0]
[-2.5625, 8.8125, 4.625]
[-8.375, 6.0, -2.875]
[-8.375, 6.0, -2.875]
[-12.875, 5.6875, -3.0]
[-12.875, 5.6875, -3.0]
[-9.6875, 7.9375, -1.4375]
[-9.6875, 7.9375, -1.4375]
[-3.625, 6.0625, 2.375]
[-3.625, 6.0625, 2.375]
[-0.0625, 2.625, 1.9375]
[-0.0625, 2.625, 1.9375]
[3.125, 1.1875, -0.0625]
[3.125, 1.1875, -0.0625]
[1.0625, -1.125, -1.625]
[1.0625, -1.125, -1.625]
[-1.125, -6.1875, -1.25]
[-1.125, -6.1875, -1.25]
[6.5625, -7.375, -0.5]
[10.3125, -8.1875, 0.125]
[10.3125, -8.1875, 0.125]
[10.3125, -8.1875, 0.125]
[11.0, -11.75, 0.5]
[11.0, -11.75, 0.5]
[17.9375, -15.1875, 0.9375]
[30.0, -19.1875, 0.5625]
[30.0, -19.1875, 0.5625]
[46.5, -23.6875, 0.625]
[46.5, -23.6875, 0.625]
[46.5, -23.6875, 0.625]
[61.625, -22.9375, 3.8125]
[80.6875, -4.875, 12.3125]
[80.6875, -4.875, 12.3125]
[110.1875, 35.8125, 28.875]
[110.1875, 35.8125, 28.875]
[110.1875, 35.8125, 28.875]
[132.4375, 89.5, 44.25]
[132.4375, 89.5, 44.25]
[149.8125, 143.5625, 62.75]
[149.8125, 143.5625, 62.75]
[142.625, 191.25, 78.25]
[142.625, 191.25, 78.25]
[145.1875, 230.9375, 93.8125]
[145.1875, 230.9375, 93.8125]
[178.6875, 258.3125, 96.375]
[208.8125, 269.25, 91.0625]
[208.8125, 269.25, 91.0625]
[208.8125, 269.25, 91.0625]
[251.4375, 270.0625, 80.25]
[251.4375, 270.0625, 80.25]
[260.9375, 261.6875, 58.5625]
[246.875, 246.9375, 44.875]
[246.875, 246.9375, 44.875]
[246.875, 246.9375, 44.875]
[244.9375, 228.125, 42.0]
[244.9375, 228.125, 42.0]
[224.25, 201.3125, 34.0625]
[224.25, 201.3125, 34.0625]
[202.1875, 170.6875, 34.8125]
[202.1875, 170.6875, 34.8125]
[163.0, 138.375, 37.4375]
[163.0, 138.375, 37.4375]
[140.875, 108.3125, 37.625]
[133.6875, 84.75, 34.4375]
[133.6875, 84.75, 34.4375]
[133.6875, 84.75, 34.4375]
[114.0625, 66.5625, 20.75]
[114.0625, 66.5625, 20.75]
[91.125, 55.5625, 4.9375]
[75.875, 49.625, -7.9375]
[75.875, 49.625, -7.9375]
[75.875, 49.625, -7.9375]
[65.0625, 47.625, -27.125]
[65.0625, 47.625, -27.125]
[50.3125, 50.125, -49.5]
[38.125, 61.125, -78.0625]
[38.125, 61.125, -78.0625]
[38.125, 61.125, -78.0625]
[22.8125, 77.75, -110.9375]
[22.8125, 77.75, -110.9375]
[11.5, 88.3125, -142.8125]
[11.5, 88.3125, -142.8125]
[-29.5, 90.0, -176.125]
[-76.8125, 102.0, -207.4375]
[-76.8125, 102.0, -207.4375]
[-76.8125, 102.0, -207.4375]
[-96.3125, 113.4375, -218.5]
[-125.1875, 122.8125, -229.0625]
[-125.1875, 122.8125, -229.0625]
[-148.6875, 126.3125, -236.5]
[-148.6875, 126.3125, -236.5]
[-148.6875, 126.3125, -236.5]
[-138.875, 131.3125, -219.75]
[-138.875, 131.3125, -219.75]
[-118.1875, 123.3125, -186.8125]
[-136.0, 110.625, -155.1875]
[-136.0, 110.625, -155.1875]
[-154.0, 102.9375, -124.6875]
[-154.0, 102.9375, -124.6875]
[-148.25, 89.1875, -105.3125]
[-148.25, 89.1875, -105.3125]
[-133.4375, 49.4375, -79.4375]
[-133.4375, 49.4375, -79.4375]
[-133.4375, 49.4375, -79.4375]
[-66.75, 1.5, -30.9375]
[1.1875, -37.0, 27.0625]
[1.1875, -37.0, 27.0625]
[1.1875, -37.0, 27.0625]
[19.1875, -77.5625, 74.8125]
[35.0625, -110.1875, 108.0625]
[59.8125, -137.5, 133.0625]
[59.8125, -137.5, 133.0625]
[59.8125, -137.5, 133.0625]
[59.8125, -137.5, 133.0625]
[77.5, -159.6875, 161.1875]
[81.1875, -163.5625, 178.625]
[78.0625, -164.8125, 180.3125]
[78.0625, -164.8125, 180.3125]
[78.0625, -164.8125, 180.3125]
[80.3125, -159.9375, 174.5625]
[80.3125, -159.9375, 174.5625]
[77.4375, -142.0, 161.6875]
[87.5, -114.625, 142.875]
[87.5, -114.625, 142.875]
[87.5, -114.625, 142.875]
[107.0, -88.3125, 120.75]
[107.0, -88.3125, 120.75]
[113.125, -59.25, 92.8125]
[60.625, -32.0625, 58.5625]
[60.625, -32.0625, 58.5625]
[60.625, -32.0625, 58.5625]
[9.6875, -4.0625, 18.125]
[9.6875, -4.0625, 18.125]
[-28.5, 26.1875, -28.6875]
[-28.5, 26.1875, -28.6875]
[-61.0, 50.0625, -76.3125]
[-92.625, 64.8125, -109.625]
[-92.625, 64.8125, -109.625]
[-92.625, 64.8125, -109.625]
[-122.6875, 72.375, -129.3125]
[-122.6875, 72.375, -129.3125]
[-121.625, 66.125, -128.1875]
[-90.875, 46.625, -107.6875]
[-90.875, 46.625, -107.6875]
[-65.4375, 16.25, -82.5]
[-65.4375, 16.25, -82.5]
[-83.0625, -28.9375, -66.8125]
[-83.0625, -28.9375, -66.8125]
[-108.875, -82.875, -49.3125]
[-108.875, -82.875, -49.3125]
[-85.6875, -136.6875, -42.875]
[-85.6875, -136.6875, -42.875]
[-70.625, -180.125, -53.4375]
[-70.625, -180.125, -53.4375]
[-90.75, -218.6875, -73.375]
[-90.75, -218.6875, -73.375]
[-112.8125, -254.8125, -84.875]
[-112.8125, -254.8125, -84.875]
[-129.5, -285.5, -95.5]
[-129.5, -285.5, -95.5]
[-156.625, -307.25, -104.75]
[-156.625, -307.25, -104.75]
[-171.8125, -314.8125, -109.25]
[-171.8125, -314.8125, -109.25]
[-150.6875, -309.3125, -125.25]
[-132.125, -294.875, -124.3125]
[-132.125, -294.875, -124.3125]
[-132.125, -294.875, -124.3125]
[-78.75, -271.875, -113.5625]
[-78.75, -271.875, -113.5625]
[-52.5625, -237.9375, -105.125]
[-69.25, -201.75, -101.9375]
[-69.25, -201.75, -101.9375]
[-69.25, -201.75, -101.9375]
[-48.5, -176.6875, -84.75]
[-48.5, -176.6875, -84.75]
[-31.1875, -153.8125, -64.125]
[-44.875, -123.375, -50.125]
[-44.875, -123.375, -50.125]
[-44.875, -123.375, -50.125]
[-33.6875, -91.0625, -37.3125]
[-16.5625, -71.5, -23.6875]
[-16.5625, -71.5, -23.6875]
[-16.5625, -71.5, -23.6875]
[-18.6875, -61.8125, -11.5]
[-11.0625, -51.5, -6.375]
[-11.0625, -51.5, -6.375]
[-1.3125, -34.5625, 6.3125]
[-1.3125, -34.5625, 6.3125]
[5.25, -9.9375, 12.25]
[5.25, -9.9375, 12.25]
[17.3125, 10.875, 7.25]
[17.3125, 10.875, 7.25]
[17.3125, 10.875, 7.25]
[17.3125, 10.875, 7.25]
[-2.375, 2.25, 4.5625]
[-2.375, 2.25, 4.5625]
[6.625, -0.5, 3.4375]
[6.625, -0.5, 3.4375]
[9.5625, -1.5625, 0.375]
[9.5625, -1.5625, 0.375]
[6.25, -2.8125, 1.3125]
[6.25, -2.8125, 1.3125]
[6.25, -2.8125, 1.3125]
[3.5, -3.125, 2.375]
[1.625, -4.875, 1.8125]
[1.625, -4.875, 1.8125]
[5.625, -4.625, 0.8125]
[5.625, -4.625, 0.8125]
[7.5, -4.75, -0.8125]
[7.5, -4.75, -0.8125]
[7.5, -4.75, -0.8125]
[6.875, -6.8125, -0.6875]
[7.875, -10.3125, 0.3125]
[7.875, -10.3125, 0.3125]
[17.5, -11.625, 1.25]
[17.5, -11.625, 1.25]
[28.5, -16.25, 1.25]
[28.5, -16.25, 1.25]
[34.6875, -25.25, 0.875]
[34.6875, -25.25, 0.875]
[34.6875, -25.25, 0.875]
[40.6875, -30.5, -0.125]
[52.0625, -26.8125, 1.3125]
[78.1875, -1.0, 8.6875]
[78.1875, -1.0, 8.6875]
[109.625, 41.9375, 19.1875]
[109.625, 41.9375, 19.1875]
[129.5625, 86.125, 27.0625]
[129.5625, 86.125, 27.0625]
[129.5625, 86.125, 27.0625]
[139.9375, 124.375, 40.0]
[154.0, 160.1875, 59.3125]
[154.0, 160.1875, 59.3125]
[189.375, 192.3125, 74.125]
[189.375, 192.3125, 74.125]
[233.3125, 214.0, 68.125]
[233.3125, 214.0, 68.125]
[252.625, 227.125, 58.5625]
[252.625, 227.125, 58.5625]
[277.125, 228.6875, 51.3125]
[277.125, 228.6875, 51.3125]
[278.8125, 221.375, 39.375]
[278.8125, 221.375, 39.375]
[266.75, 212.4375, 31.0625]
[266.75, 212.4375, 31.0625]
[244.3125, 205.125, 22.625]
[244.3125, 205.125, 22.625]
[232.1875, 204.1875, 16.5]
[232.1875, 204.1875, 16.5]
[212.8125, 188.5625, 19.1875]
[212.8125, 188.5625, 19.1875]
[190.125, 159.625, 24.125]
[190.125, 159.625, 24.125]
[142.4375, 126.9375, 27.0625]
[142.4375, 126.9375, 27.0625]
[116.0, 107.8125, 21.1875]
[116.0, 107.8125, 21.1875]
[105.0, 97.3125, 15.8125]
[105.0, 97.3125, 15.8125]
[93.4375, 84.375, 9.0]
[93.4375, 84.375, 9.0]
[67.4375, 66.8125, 2.9375]
[67.4375, 66.8125, 2.9375]
[67.4375, 66.8125, 2.9375]
[38.6875, 50.5625, -7.125]
[18.0625, 43.6875, -18.75]
[18.0625, 43.6875, -18.75]
[-1.5625, 44.8125, -33.1875]
[-1.5625, 44.8125, -33.1875]
[-1.5625, 44.8125, -33.1875]
[-12.5625, 50.75, -50.5625]
[-22.625, 60.0625, -70.6875]
[-22.625, 60.0625, -70.6875]
[-38.8125, 76.0625, -97.1875]
[-38.8125, 76.0625, -97.1875]
[-52.875, 100.0, -127.0625]
[-52.875, 100.0, -127.0625]
[-54.0625, 128.6875, -161.75]
[-54.0625, 128.6875, -161.75]
[-68.0, 150.125, -199.5625]
[-68.0, 150.125, -199.5625]
[-86.8125, 167.25, -241.0]
[-86.8125, 167.25, -241.0]
[-103.0, 168.5, -258.75]
[-103.0, 168.5, -258.75]
[-129.25, 153.5625, -249.9375]
[-129.25, 153.5625, -249.9375]
[-147.875, 139.1875, -216.5625]
[-147.875, 139.1875, -216.5625]
[-147.875, 139.1875, -216.5625]
[-148.6875, 132.6875, -176.25]
[-140.75, 108.1875, -134.8125]
[-140.75, 108.1875, -134.8125]
[-130.4375, 59.8125, -103.0]
[-130.4375, 59.8125, -103.0]
[-37.625, 9.0625, -74.625]
[33.4375, -46.5, -7.8125]
[33.4375, -46.5, -7.8125]
[41.6875, -96.25, 69.625]
[41.6875, -96.25, 69.625]
[41.6875, -96.25, 69.625]
[10.6875, -125.9375, 124.75]
[10.6875, -125.9375, 124.75]
[0.25, -145.625, 152.75]
[8.625, -167.25, 169.4375]
[8.625, -167.25, 169.4375]
[8.625, -167.25, 169.4375]
[28.875, -187.25, 196.9375]
[28.875, -187.25, 196.9375]
[28.875, -187.25, 196.9375]
[13.5, -182.5625, 182.875]
[13.5, -182.5625, 182.875]
[13.5, -182.5625, 182.875]
[19.0625, -177.8125, 177.6875]
[31.25, -165.25, 167.25]
[31.25, -165.25, 167.25]
[36.6875, -136.375, 139.75]
[36.6875, -136.375, 139.75]
[42.25, -84.8125, 98.8125]
[42.25, -84.8125, 98.8125]
[56.0625, -33.1875, 53.6875]
[56.0625, -33.1875, 53.6875]
[62.25, 9.9375, 5.875]
[62.25, 9.9375, 5.875]
[43.6875, 50.1875, -40.875]
[43.6875, 50.1875, -40.875]
[12.0, 85.25, -89.1875]
[12.0, 85.25, -89.1875]
[-10.6875, 113.0625, -129.375]
[-10.6875, 113.0625, -129.375]
[-27.625, 129.25, -161.625]
[-27.625, 129.25, -161.625]
[-47.75, 138.0625, -183.6875]
[-52.5625, 142.4375, -190.5]
[-52.5625, 142.4375, -190.5]
[-50.8125, 127.0625, -182.0]
[-50.8125, 127.0625, -182.0]
[-41.5, 99.3125, -154.5625]
[-41.5, 99.3125, -154.5625]
[-29.375, 63.1875, -121.0625]
[-29.375, 63.1875, -121.0625]
[-34.1875, 13.625, -91.4375]
[-34.1875, 13.625, -91.4375]
[-34.1875, 13.625, -91.4375]
[-45.1875, -41.5, -65.3125]
[-37.3125, -96.8125, -47.1875]
[-37.3125, -96.8125, -47.1875]
[-49.0, -150.0625, -42.0]
[-49.0, -150.0625, -42.0]
[-49.0, -150.0625, -42.0]
[-71.3125, -191.75, -40.5625]
[-84.375, -225.8125, -48.8125]
[-84.375, -225.8125, -48.8125]
[-84.375, -225.8125, -48.8125]
[-110.625, -256.75, -59.8125]
[-136.6875, -289.5, -70.625]
[-136.6875, -289.5, -70.625]
[-167.125, -314.6875, -91.75]
[-167.125, -314.6875, -91.75]
